Netflix_Vol.,Netflix_Price_MA_50,Netflix_Price_EMA_12,Netflix_Price_Volatility_30,Netflix_Price_Lag_7,Netflix_Price_Lag_30,Netflix_Price_BB_Upper,Netflix_Price_BB_Lower,Netflix_Price_RSI_14,Netflix_Price_ROC_10,Natural_Gas_Price,Crude_oil_Price,Copper_Price,Bitcoin_Price,Platinum_Price,Ethereum_Price,S&P_500_Price,Nasdaq_100_Price,Apple_Price,Tesla_Price,Microsoft_Price,Silver_Price,Google_Price,Nvidia_Price,Berkshire_Price,Amazon_Price,Meta_Price,Gold_Price
13000000.0,343.75800000000004,334.0763300276319,0.01723019062238615,346.75,331.21,351.39684822677685,319.4171517732232,42.643678160919535,-3.126935897814098,2.361,69.26,4.075,27462.2,983.9,1749.26,3970.99,12767.05,160.25,190.41,280.57,23.247,105.44,267.79,453066.0,98.13,206.01,2001.7
15600000.0,342.0946,331.9676638695347,0.01717589204755629,348.28,322.76,352.0868440145357,317.9661559854643,31.572937482158153,-5.587481212978506,2.283,69.96,4.1235,28310.7,992.9,1814.08,3948.72,12729.23,158.93,192.22,277.66,23.144,105.6,271.91,452750.0,98.71,204.28,2013.3
5740000.0,339.9632,326.1111001972986,0.02284375451690457,345.48,320.78,358.29374777394594,308.6142522260541,27.184466019417485,-14.152183438002053,2.307,70.9,4.0445,27261.7,987.0,1734.48,3936.97,12567.15,157.83,191.15,272.29,22.675,103.37,264.68,455660.0,98.7,199.81,1966.6
4840000.0,338.0164,322.98477709002185,0.02415482394349492,338.43,319.3,360.0189493927871,305.1560506072129,31.1686802973978,-11.812545061283341,2.485,69.33,3.994,28114.0,976.7,1803.54,4002.87,12741.44,159.28,197.58,273.78,22.324,104.92,261.99,460515.0,100.61,202.16,1958.3
5110000.0,336.21439999999996,320.23788830694156,0.024141905163536075,332.03,317.55,361.198151224949,301.11984877505097,30.304792926942767,-12.389456758929596,2.331,67.64,3.9515,27720.5,996.8,1732.31,3951.57,12562.61,157.4,183.25,272.23,22.533,101.22,259.0,455917.0,97.71,197.81,1999.7
6920000.0,334.42479999999995,317.6628285674121,0.02379930367007193,323.52,324.12,362.1619347097925,297.23406529020747,29.467048710601745,-12.151209910848682,2.446,66.74,3.8925,27391.8,978.6,1789.38,3916.64,12519.88,155.0,180.13,279.43,22.351,101.62,257.25,442765.0,98.95,195.61,1990.2
7910000.0,333.0484,316.49316263396406,0.0239145700163872,327.66,329.93,361.5817916938223,294.9572083061777,32.21720453794471,-8.382826581567826,2.626,68.35,3.8645,25004.1,977.1,1673.85,3960.28,12581.39,155.85,184.13,276.2,21.588,100.32,255.41,455350.0,100.04,204.93,1939.7
9170000.0,331.94419999999997,314.5388299210465,0.02407687284245733,328.39,325.85,360.0513095930553,292.2476904069447,26.818476149363278,-8.505255549197344,2.546,67.61,3.843,24282.7,970.3,1649.65,3891.93,12251.32,152.99,180.45,265.44,21.774,96.11,242.28,448671.0,96.2,197.75,1948.1
5770000.0,330.546,311.5236253178086,0.024483883460400174,320.37,321.15,360.89178184406205,287.798218155938,23.32466493298662,-8.834075173095945,2.573,71.33,4.003,24699.7,997.3,1700.15,3920.56,12199.79,152.59,183.26,260.79,21.929,93.97,240.63,461805.0,94.88,194.02,1910.9
6290000.0,329.2964,308.752298345838,0.024452131167068108,293.9,322.55,360.5070229109058,283.71297708909424,23.64871716864417,-10.422389061832394,2.606,74.8,4.0535,24114.4,1004.9,1673.93,3855.76,11923.17,150.47,174.48,253.92,21.793,91.11,229.66,458050.0,92.43,180.9,1916.5
5760000.0,327.8914,306.29194475417063,0.024067252549588053,305.79,329.02,359.4620891759099,280.13491082409007,25.262701765789217,-10.849904077468864,2.43,76.68,4.0305,20156.7,962.2,1426.75,3861.59,11830.28,148.5,173.44,248.59,20.375,90.63,229.65,460462.0,90.73,179.51,1867.2
7420000.0,326.5398,304.9824147919905,0.02436376569751392,305.13,327.98,357.4297188622824,278.0122811377176,31.166831628725404,-7.051222024534143,2.543,75.72,4.039,20361.8,949.3,1438.5,3918.32,11995.88,150.59,172.92,252.32,20.025,92.32,234.36,461030.0,92.25,181.69,1834.6
3480000.0,325.3498,306.0297355932227,0.02598682483975554,303.5,325.35,354.22791365629314,278.1580863437068,43.917867883438795,6.087104457298409,2.551,76.66,4.027,21710.8,940.6,1533.04,3992.01,12215.33,152.87,182.0,253.7,20.005,94.25,241.81,472002.0,93.92,184.97,1818.6
4550000.0,324.72,306.40516088657307,0.026025066981488872,310.06,323.12,349.5948863313381,278.9631136686619,39.96443886622739,0.8764184571110833,2.687,77.58,3.975,22197.8,936.3,1561.78,3986.37,12152.17,151.6,187.71,254.15,20.054,93.86,232.88,471500.0,93.55,184.51,1820.0
5660000.0,324.2856,307.2705207501772,0.02535029103961927,303.79,333.7,343.9476323778076,280.98536762219237,41.69036976838683,2.2613312358666704,2.572,80.46,4.0885,22410.0,978.6,1565.84,4048.42,12302.48,153.83,193.81,256.87,20.984,95.13,235.54,480215.0,93.75,184.9,1854.6
5940000.0,323.8714,308.48736371168843,0.025443741632311032,294.94,332.72,338.40139868641256,283.50160131358746,47.22667521641552,3.8484349258649075,3.009,79.68,4.067,22354.4,979.4,1568.89,4045.64,12290.81,151.03,197.79,255.29,21.238,93.65,238.9,473256.0,94.9,185.25,1854.6
4880000.0,323.3112,309.0093077560441,0.02522848956346027,293.51,338.63,333.8582058386727,285.38979416132736,62.76988636363636,0.5869831645487933,2.765,78.16,4.076,23465.4,963.2,1647.38,3981.35,12044.87,145.91,190.9,251.11,20.766,92.0,233.14,466790.0,92.13,174.53,1840.5
4880000.0,322.6856,309.6971065628066,0.024839092313806346,292.76,346.19,330.6308242430574,286.7621757569425,56.39660622192646,3.1897034135422553,2.811,77.69,4.16,23642.2,961.8,1666.09,3951.39,11938.57,145.31,202.77,246.27,20.959,90.36,226.98,462435.0,92.17,173.42,1845.4
3680000.0,322.4198,311.6098593992979,0.024207817419503525,297.78,331.03,330.3715476287396,286.8824523712604,62.48164464023495,9.218824167627314,2.747,77.05,4.0895,23130.5,955.5,1604.69,3970.15,12042.12,147.41,205.71,249.42,20.961,90.06,232.16,463525.0,94.23,174.94,1836.7
6140000.0,322.23760000000004,313.36680410709823,0.02385051359267083,311.79,338.21,329.37187716449023,287.4191228355098,64.49458215823066,10.05757895812749,2.731,75.68,4.011,23494.1,941.9,1633.66,3982.24,12057.79,147.92,207.63,250.16,20.67,89.87,235.01,461912.0,93.76,169.54,1824.9
6830000.0,321.9564,313.9488342444677,0.02403825982487678,308.47,338.99,327.0857548508398,288.5812451491602,55.315639526165825,8.331056155212458,2.451,76.32,3.952,23191.5,907.6,1608.24,3970.04,11969.65,146.71,196.88,249.22,20.81,89.13,232.86,461705.0,93.5,170.39,1809.2
13240000.0,321.9742,315.4413212837804,0.024381341683180888,312.03,339.33,327.74881801064106,288.24618198935894,64.83861326957557,8.687621734166173,2.314,75.39,4.059,23936.3,945.2,1650.52,4012.32,12180.14,149.4,202.07,254.77,21.306,90.89,236.64,459375.0,95.82,172.04,1818.8
4550000.0,322.25620000000004,318.43188724012185,0.025194300083685377,315.18,342.35,332.0177992452857,288.0752007547143,78.8167388167388,7.405625581320763,2.174,73.95,4.1905,24186.6,953.0,1643.39,3991.05,12066.27,148.91,200.86,251.51,21.677,91.65,207.54,460012.0,95.79,171.12,1833.3
5710000.0,322.6202,321.36544304933386,0.025119544341999464,311.88,346.75,336.67220396754817,286.5917960324517,81.203007518797,9.410963789023242,2.177,76.16,4.2255,24450.7,945.55,1659.41,3997.34,12060.3,148.48,197.37,252.67,21.89,91.79,206.55,458495.0,94.58,172.08,1842.5
5290000.0,323.2284,325.4569133494364,0.02576264833809548,313.48,348.28,343.3815830179796,284.1654169820204,84.4139650872818,11.514918437329747,2.352,76.34,4.1085,24573.5,921.4,1693.96,4079.09,12358.18,152.55,208.31,258.06,21.715,94.35,213.88,467373.0,97.2,172.88,1840.4
5190000.0,323.7602,329.3420036033692,0.025749231287780446,322.13,345.48,349.57319628849683,282.6948037115031,83.95996407031951,11.272923408845736,2.485,78.49,4.1355,23539.6,931.0,1640.66,4090.41,12442.48,153.71,202.04,262.15,21.71,95.51,220.02,467295.0,98.15,172.44,1842.0
3950000.0,324.39,334.27707997208165,0.025979520441228258,323.03,338.43,357.61726589912456,279.78673410087544,83.25070347045424,15.884314479928175,2.555,78.59,4.0105,24327.9,917.8,1675.43,4147.6,12687.89,155.33,214.24,269.32,21.572,96.94,227.64,469045.0,101.16,177.16,1834.2
4620000.0,325.0722,338.2282984379152,0.025696757064083708,317.15,332.03,363.8512020676147,279.1697979323853,85.37859007832893,14.827102207477338,2.652,79.06,4.075,22198.5,939.2,1555.46,4136.13,12590.89,153.2,209.25,272.17,21.873,94.68,229.71,472500.0,99.7,179.48,1854.0
7120000.0,325.82059999999996,341.35779098592826,0.025161616149999604,323.65,323.52,368.17331533380116,281.21068466619874,82.96033994334275,11.312203147797462,2.499,80.14,4.0575,21772.6,959.4,1505.84,4137.29,12502.31,153.85,194.64,271.32,21.852,94.61,217.88,476500.0,99.54,179.43,1851.9
7290000.0,326.3168,342.2812077573239,0.025890404997931785,334.88,327.66,369.37948139188563,285.3895186081144,70.45512331553522,7.531808191189682,2.607,79.72,4.0165,21635.0,951.8,1513.82,4090.46,12304.92,151.01,196.89,263.1,22.075,94.57,212.65,472250.0,97.61,174.15,1862.8
6880000.0,326.9864,345.3917911792741,0.026966446844826845,337.5,328.39,372.339449970265,289.4035500297351,77.96685082872928,14.299227494876243,2.492,78.06,4.097,21792.5,964.2,1545.35,4081.5,12381.17,150.87,207.32,263.62,22.143,95.01,223.37,466020.0,98.24,177.92,1866.2
6140000.0,327.7634,348.6899771516935,0.02647363984477132,347.96,320.37,375.68919737271614,292.9588026272839,78.61203475276199,13.341572686544101,2.477,78.47,4.0355,22964.6,987.2,1650.99,4117.86,12495.38,151.92,201.29,266.73,22.42,99.37,222.05,467999.0,100.05,183.43,1877.4
6250000.0,328.5154,350.8838268206637,0.020956111261715187,350.71,293.9,378.7047521055676,295.0592478944324,73.07257517522044,8.382107023411379,2.664,77.14,4.0805,23251.7,986.2,1671.4,4164.0,12728.27,154.65,196.81,267.56,22.177,107.64,221.73,474555.0,102.11,191.62,1871.7
4980000.0,329.2826,352.51400730979236,0.020082891830540264,361.42,305.79,380.48367548598276,298.5813245140172,71.5938447714254,7.105185185185192,2.535,74.11,4.035,22761.8,974.6,1613.72,4111.08,12464.51,151.73,194.76,256.77,22.237,102.9,210.89,467000.0,102.18,186.06,1866.2
9400000.0,329.92659999999995,354.57339080059353,0.020058398655400975,359.96,305.13,382.64356491531566,301.80843508468433,77.83487495717714,5.155765030463266,2.48,73.39,4.0565,23431.2,980.3,1663.79,4136.48,12573.36,154.5,189.98,258.35,22.405,104.78,211.0,466755.0,103.39,186.53,1862.9
7820000.0,330.61,356.4682537543483,0.019951340747316713,358.57,303.5,384.55444629238673,305.0685537076132,76.34657567633441,4.613498331955168,2.522,75.88,4.091,23427.6,1032.6,1641.71,4179.76,12803.14,150.82,188.27,264.6,23.615,107.74,217.09,472115.0,112.91,188.77,1916.3
7970000.0,331.0772,357.31775317675624,0.020061115929431557,347.36,310.06,384.55789438690186,310.07610561309815,67.89911527796122,0.1577112500691591,2.536,76.41,4.111,23725.6,1001.7,1642.1,4119.21,12363.1,145.43,181.41,252.75,23.609,100.43,209.43,470606.0,105.15,153.12,1927.8
5660000.0,331.2306,356.78579114956295,0.020163422990945815,362.5,303.79,383.0657029181537,315.6062970818463,60.06893156080751,-1.6946327369707692,2.741,78.87,4.226,23125.1,1021.1,1585.27,4076.6,12101.93,144.29,173.22,247.81,23.836,98.84,195.37,473000.0,103.13,148.97,1929.5
5060000.0,331.67220000000003,356.220284818861,0.01915082651081301,366.83,294.94,382.1062130989165,319.6637869010835,53.59988815881451,-1.5227152299411517,2.731,77.9,4.202,22832.2,1020.6,1566.5,4017.77,11912.39,143.0,166.66,242.71,23.733,96.94,191.62,465040.0,100.55,147.06,1922.9
6700000.0,332.12339999999995,356.9202410005747,0.019235996826355017,362.95,293.51,381.3551253861721,324.18887461382786,56.580324437467304,3.86054813450023,2.849,79.68,4.2225,23074.6,1016.8,1597.6,4070.56,12166.6,145.93,177.9,248.16,23.534,99.37,203.65,470000.0,102.24,151.74,1936.6
7620000.0,332.64099999999996,358.14328084664015,0.019163350730833195,361.48,292.76,378.7523852375172,331.5636147624828,52.47028497780323,0.6537931034482858,2.848,81.01,4.2675,23016.0,1023.0,1602.55,4060.43,12051.48,143.96,160.27,248.0,23.937,97.52,198.02,469960.0,99.22,147.3,1937.6
7590000.0,333.2136,359.6535453317724,0.01907867921574141,365.9,297.78,376.3874541832765,338.3595458167236,55.59753708368319,0.3080445983153046,2.915,80.15,4.2445,23055.1,1046.1,1611.2,4016.22,11814.69,141.86,144.43,240.61,23.846,95.22,193.23,471658.0,97.18,141.5,1950.3
11250000.0,333.6432,360.2960768191921,0.017811721192962926,366.89,311.79,374.78868697613854,342.8533130238615,53.544474393531,0.24245763879322535,3.057,80.13,4.2485,22632.5,1066.8,1556.15,4016.95,11846.65,142.53,143.89,242.04,23.665,97.7,192.65,471000.0,96.32,143.14,1943.1
15420000.0,333.85659999999996,359.8536034623933,0.018070638474202757,361.99,308.47,372.2870130418007,347.3469869581993,57.24783861671472,-1.1231603408210722,3.222,81.62,4.2565,22915.5,1056.3,1626.53,4019.81,11872.54,141.11,143.75,242.58,23.481,99.79,191.93,469600.0,97.52,143.27,1936.2
17403000.0,333.741,357.18381831433277,0.019935926199392454,353.86,312.03,373.28161857856185,345.8063814214381,35.54495518936106,-6.39518994260726,3.174,81.64,4.2515,22677.2,1047.8,1659.98,3972.61,11619.03,137.87,133.42,240.22,23.86,98.02,178.39,469645.0,97.25,139.37,1928.2
16270000.0,333.14700000000005,350.8140001121277,0.02479801972781499,353.11,315.18,381.51812471440473,334.0768752855953,22.125150158348774,-13.930605903676852,3.275,80.61,4.2315,21081.2,1041.1,1551.62,3898.85,11295.67,135.27,127.17,231.93,23.791,93.05,167.65,461950.0,93.68,136.15,1923.9
7810000.0,332.905,347.0472308641081,0.025423061749802047,360.77,311.88,383.52768978597186,328.55831021402815,31.361970684039065,-9.85110085913976,3.311,79.8,4.2345,20670.6,1043.7,1511.31,3928.86,11410.29,135.21,128.78,235.81,23.569,91.12,173.77,466260.0,95.46,133.02,1907.0
9210000.0,332.7888,343.8430415003992,0.025418169212420728,364.87,313.48,384.809892258359,323.902107741641,31.802229562345147,-7.810998700050864,3.586,80.45,4.223,21137.1,1046.9,1564.67,3990.97,11557.19,135.94,131.49,240.35,23.978,91.29,177.02,476000.0,96.05,135.36,1907.2
8290000.0,332.97479999999996,342.1471889618762,0.025193571150910928,367.96,322.13,384.91757254701133,321.2194274529886,33.30304865737935,-5.746084789442385,3.419,80.11,4.216,19927.0,1072.5,1450.86,3999.09,11541.48,134.76,122.4,239.23,24.279,92.12,168.99,481021.0,98.12,136.98,1921.7
10820000.0,333.0242,340.2983906600491,0.025251017536958086,363.83,323.03,385.6008866765752,318.8131133234248,31.758634378721695,-8.49294564403914,3.695,78.65,4.1965,18851.3,1084.3,1416.08,3983.17,11459.61,133.41,123.56,238.51,23.914,91.13,165.11,482860.0,95.27,136.71,1898.8
9560000.0,333.00159999999994,338.29248440465693,0.02506012991945624,357.42,317.15,385.2415046641417,315.6484953358583,32.4116276714271,-10.307780853454663,3.671,77.68,4.166,17942.3,1084.3,1389.84,3969.61,11402.52,133.49,123.22,235.77,23.481,91.52,160.01,483990.0,95.09,132.89,1878.9
13020000.0,333.145,336.63825603470974,0.02479803616431034,342.5,323.65,383.8143069663654,313.1466930336346,35.51936619718309,-10.98488966191976,3.639,75.37,4.0775,17439.1,1088.5,1335.13,3919.25,11205.78,130.73,118.85,228.85,23.665,88.42,159.09,479420.0,89.87,132.99,1876.5
6760000.0,333.5704,333.3354474139852,0.024901263767807203,315.78,334.88,383.6942620905917,308.4887379094083,31.49268292682926,-13.374378143638499,3.91,74.92,4.0265,17180.1,1098.6,1320.51,3892.09,11108.44,130.15,119.77,227.12,23.871,88.02,156.28,478385.0,87.36,129.47,1877.8
8960000.0,333.76559999999995,330.5992247349106,0.024843089716335445,326.33,337.5,383.01595492543106,304.57404507456897,26.25498844780509,-11.714509540596495,3.71,74.04,3.911,16950.9,1104.3,1269.14,3895.08,11040.35,129.62,113.06,224.93,23.982,87.34,148.59,481955.0,86.08,130.02,1869.7
8320000.0,333.85699999999997,327.3839593910782,0.024217254532855195,326.22,347.96,381.5669812231924,300.40301877680764,21.55305764669484,-9.576642335766428,3.72,73.92,3.821,16829.8,1069.6,1250.95,3808.1,10741.22,125.02,110.34,222.31,23.424,86.2,142.65,473660.0,83.12,126.94,1840.6
9280000.0,333.9752,324.61873486937384,0.024126236210295946,332.82,350.71,379.1077284445654,297.1142715554346,18.912604863544658,-2.017227183482151,4.172,73.1,3.7405,16852.1,1092.3,1256.92,3852.97,10914.8,126.36,113.64,229.1,23.964,88.08,147.49,476260.0,85.14,127.37,1859.0
6580000.0,333.67299999999994,320.0543141202394,0.024447525192299296,330.13,361.42,378.4117517188908,291.1062482811091,17.04306220095694,-9.616032850182332,3.988,77.12,3.7665,16674.2,1093.3,1214.57,3824.14,10862.64,125.07,108.1,239.58,24.236,89.12,143.15,469525.0,85.82,124.74,1846.1
7570000.0,333.49479999999994,316.18134271712563,0.024470337421846032,327.26,359.96,377.9287880426824,285.6912119573176,18.143846780766097,-9.607013671755272,4.475,80.47,3.813,16607.2,1082.9,1199.8,3839.5,10939.76,129.93,123.18,239.82,24.04,88.23,146.14,468711.0,84.0,120.34,1826.2
9560000.0,333.4184,312.32575152987556,0.02449321812429856,327.54,358.57,377.0793144311316,280.34168556886846,20.47126436781609,-12.529295114476291,4.559,78.61,3.8265,16636.4,1065.0,1200.84,3849.28,10951.05,129.61,121.82,241.01,24.25,88.45,146.03,468725.0,84.18,120.26,1826.0
5930000.0,333.0858,306.87255898681775,0.025304033128802448,315.17,347.36,375.64954667719644,273.3824533228035,23.899624261943117,-16.130009390240208,4.709,78.6,3.8425,16546.2,1019.8,1189.98,3783.22,10679.34,126.04,112.71,234.53,23.84,86.02,140.36,459800.0,81.82,115.62,1815.8
5690000.0,332.914,303.37985760423044,0.02428499167266645,315.55,362.5,370.9384192134692,270.0235807865308,20.418186921133895,-13.166900935036352,5.282,79.77,3.8405,16706.1,1032.7,1211.6,3829.25,10822.51,130.03,109.1,236.96,24.217,87.39,141.21,461955.0,83.04,116.88,1823.1
4250000.0,332.85760000000005,302.08449489588725,0.025451138124829832,309.7,366.83,363.2249287770285,270.43707122297155,30.925067122284574,-9.946876717347507,4.98,79.34,3.809,16779.1,1029.6,1220.03,3844.82,10985.45,131.86,123.15,238.73,23.92,89.23,152.06,463400.0,85.25,118.04,1804.2
7790000.0,332.5768,301.4176495272892,0.02561430692791638,309.41,362.95,354.9763583722747,272.07764162772526,27.556636375272006,-5.527175809880392,4.928,78.45,3.757,16820.6,984.6,1217.57,3822.39,10956.14,132.23,125.35,238.19,23.622,87.76,153.39,458700.0,83.79,117.12,1795.3
6340000.0,332.36659999999995,300.8857034461678,0.025643121912341416,294.95,361.48,346.97173911303173,274.1362608869682,28.73760740251157,-5.574393915385844,5.238,78.24,3.81,16831.8,1002.0,1213.85,3878.44,11235.88,135.45,137.57,244.43,24.194,89.58,165.01,467600.0,86.77,119.76,1825.4
6770000.0,331.88980000000004,298.9325183006035,0.025850169152787792,294.88,365.9,342.2717105753428,273.4052894246571,26.335554209569963,-6.945431062318375,5.216,76.23,3.799,16902.8,1013.0,1217.2,3821.62,11072.42,132.3,137.8,241.8,24.271,89.02,160.85,457400.0,85.19,117.09,1825.4
6140000.0,331.35220000000004,297.2967462543568,0.025821696044851957,291.12,366.89,341.7460636811786,271.18293631882136,26.183539694100503,-6.8226624866681735,5.71,75.89,3.783,16441.3,987.7,1167.8,3817.66,11084.59,132.37,149.87,240.45,23.199,88.44,162.54,455280.0,84.92,114.48,1797.7
14080000.0,330.9288,296.2834006767634,0.025960940537478022,276.88,361.99,339.33324657763495,270.033753422365,33.112399889533236,-1.4375317850483182,6.303,74.45,3.7615,16629.6,1000.0,1166.7,3852.36,11243.72,134.51,150.23,244.69,23.328,90.26,165.71,454620.0,87.86,119.43,1800.2
17403000.0,330.4674,295.37980057264593,0.025813900131826183,284.17,353.86,336.543424631709,269.24257536829094,32.62372131600773,-1.5158708627238116,6.589,76.25,3.763,17356.1,1013.2,1266.32,3895.75,11345.22,136.5,157.67,249.01,23.305,90.86,169.52,457460.0,88.45,116.15,1787.8
7540000.0,330.3814,298.8336774076235,0.03169258217640099,294.96,353.11,333.58240066043084,270.7045993395692,54.328612501331065,9.174910689749915,6.22,77.27,3.878,17796.4,1038.7,1307.3,3995.32,11740.92,143.21,156.8,257.22,24.136,95.07,176.74,468020.0,91.58,121.59,1818.7
10740000.0,330.3276,302.1423424218352,0.03142057371698384,297.75,360.77,331.52388442878663,271.78411557121336,55.685009882450835,15.696330540306258,6.733,75.19,3.842,17778.6,1038.9,1320.76,4019.65,11834.2,145.47,160.95,256.92,23.99,95.63,180.72,472000.0,92.49,120.15,1825.5
9910000.0,330.2882,304.14813589539904,0.03137335907694303,297.96,364.87,329.17747897846175,272.9225210215383,61.64919958539679,10.912481965020927,6.416,73.44,3.8005,17210.4,1008.0,1275.02,3990.56,11706.44,144.49,167.82,252.51,23.403,93.31,175.35,471080.0,90.55,114.71,1792.3
14360000.0,330.2154,306.58842268072226,0.03149501962607652,288.19,367.96,327.4784997496464,273.8685002503536,63.718746588055495,8.492676973148905,6.082,71.5,3.8785,17125.7,1036.2,1262.86,3934.38,11563.33,142.16,179.05,245.42,23.717,92.83,170.01,463000.0,89.09,115.9,1810.7
7170000.0,329.72299999999996,307.1532807298419,0.031837834230330084,288.3,363.83,326.7597303886918,274.0962696113082,59.80733756917402,4.201511335012587,5.82,72.06,3.8835,17225.7,1014.6,1280.29,3963.51,11637.5,142.65,173.44,247.4,23.246,93.71,171.69,462780.0,90.35,115.33,1801.5
7760000.0,329.1414,307.34816061755856,0.031747046385764165,290.71,357.42,325.7255361244246,274.4174638755753,68.51373561868989,3.5105383272922674,5.617,72.58,3.8605,16835.2,1011.5,1231.04,3933.92,11497.39,140.94,174.04,244.37,22.922,94.94,161.2,461593.0,88.46,113.93,1798.0
7170000.0,328.29339999999996,307.07305898408805,0.030974728251830157,290.41,342.5,325.2568904680873,274.47210953191274,63.244582043343684,6.027273673618105,5.378,74.47,3.818,17089.3,995.4,1271.26,3941.26,11549.68,142.91,179.82,245.12,22.335,96.98,159.87,464838.0,88.25,114.12,1782.4
8300000.0,327.531,307.9218191403822,0.02791633170779465,317.83,315.78,325.7057291826289,274.34127081737114,61.44953890115602,8.425251474158845,5.484,77.4,3.795,16966.5,1007.5,1259.56,3998.84,11786.8,146.63,182.45,250.2,22.417,99.48,166.1,468700.0,91.01,122.43,1781.3
12690000.0,326.7108,309.8430777341696,0.027610700117755446,320.34,326.33,328.4042718706107,274.18872812938935,63.813703974640376,10.216366826046585,6.169,80.3,3.8505,17093.6,1026.6,1295.69,4071.7,11994.26,147.81,194.86,255.02,23.25,100.44,168.76,477403.0,94.13,123.49,1809.6
14660000.0,325.8506,310.93645039045117,0.02767785035433895,315.18,326.22,330.1960807536378,274.6039192463622,61.135217544271164,9.138803760201085,6.738,81.33,3.8175,16972.0,1054.9,1276.05,4076.57,12041.9,148.31,194.7,254.69,22.841,100.99,171.35,477085.0,95.5,120.44,1815.2
16070000.0,324.7898,310.1046887919202,0.028120499852761546,320.01,332.82,330.4282243554507,275.8127756445493,59.974689369535206,-3.8699933926942154,6.93,80.56,3.738,17163.9,1039.3,1294.41,4080.11,12030.06,148.03,194.7,255.14,21.781,100.99,169.23,480280.0,96.54,118.1,1759.9
5790000.0,323.4618,305.62089051624014,0.031514510554599376,310.26,330.13,329.8567948994461,276.79220510055393,46.7049739630095,-12.293188487232321,7.235,78.2,3.6395,16440.4,1008.6,1216.55,3957.63,11503.45,141.17,180.83,240.33,21.436,95.19,156.39,475843.0,92.42,109.46,1763.7
4710000.0,321.8352,301.85921505220324,0.03152228429589327,308.42,327.26,330.1922317798128,276.15676822018713,45.631067961165066,-10.790659305793515,6.712,77.24,3.6165,16211.7,1012.3,1167.73,3963.94,11587.75,144.22,182.92,241.76,21.125,96.05,158.27,472712.0,93.95,108.78,1740.3
3240000.0,320.20939999999996,299.3485665826335,0.0317228309948358,305.56,327.54,330.63710720670605,274.7698927932939,47.84988962472406,-10.771538389425316,7.024,76.28,3.633,16512.3,1000.8,1198.12,4026.12,11756.03,148.11,182.86,247.49,21.609,97.46,162.7,478676.0,93.41,111.41,1754.0
5920000.0,318.7804,298.14109480068987,0.031380263030886736,312.59,315.17,330.69531836123826,274.08668163876166,35.657479028216585,-6.0465416102623575,7.308,77.94,3.62,16623.9,1009.8,1185.79,4027.26,11838.72,151.07,183.2,247.58,21.526,98.46,165.19,477020.0,94.13,112.24,1745.6
6250000.0,317.2846,296.37938790827604,0.031481827300999375,320.41,315.55,330.9404400601685,272.7145599398315,32.11818471676057,-7.045587186304392,6.779,80.95,3.6165,16212.9,1008.7,1139.74,4003.58,11724.84,150.18,169.91,245.03,21.229,97.05,160.38,476980.0,93.2,111.44,1739.9
7260000.0,315.6676,294.63640515315666,0.031346339046840865,316.95,309.7,331.1249633200689,272.2160366799312,33.36645688417799,-6.712266003403588,6.776,79.73,3.576,15776.2,989.95,1107.46,3949.94,11553.45,148.01,167.87,242.05,20.872,95.6,153.17,468922.0,92.46,109.86,1739.6
8400000.0,314.0894,293.6123428219018,0.03142976983069929,305.53,309.41,331.13987583990826,272.1691241600917,31.938648922972845,-7.872932595412507,6.303,80.08,3.6415,16638.3,984.3,1207.31,3965.34,11677.02,151.29,180.19,241.22,20.997,97.43,154.09,468290.0,94.14,112.05,1754.4
9840000.0,312.7552,293.8689054646861,0.030630275435357304,280.96,294.95,331.0806856328611,272.68531436713886,41.312920436093705,-7.843076058799681,6.369,81.64,3.694,16691.2,991.5,1205.17,3946.56,11676.86,150.72,183.17,241.68,20.975,98.36,156.77,463695.0,94.85,111.45,1763.0
8040000.0,311.7984,295.7383046239652,0.0313217807033067,281.17,294.88,331.40078352176175,273.92621647823825,48.738435660218656,-3.4484934532260647,6.2,85.59,3.7735,16540.5,1016.2,1206.16,3958.79,11699.09,148.79,186.92,241.73,21.524,98.85,159.1,465520.0,97.12,113.23,1775.8
14630000.0,310.94019999999995,297.96318083566285,0.031272432894371385,285.54,291.12,330.36670166065534,274.19729833934474,52.40564081294069,1.5284914738323607,6.034,86.92,3.8195,16895.1,1022.4,1253.45,3991.73,11871.15,150.04,194.42,241.97,21.518,98.44,166.66,468233.0,98.94,117.08,1776.8
17403000.0,309.7102,298.1642299378686,0.03058779455660676,291.5,276.88,328.0116378806972,274.4453621193028,43.36256727127767,6.516941913439633,5.933,85.87,3.8275,16613.7,1033.0,1242.64,3957.25,11700.94,148.28,190.95,241.55,22.113,95.7,162.95,466600.0,98.49,114.22,1776.9
9570000.0,308.2154,296.9281945628119,0.030856161691053496,286.69,284.17,326.35184812304857,273.60015187695143,35.1072201455833,3.186684212398183,5.879,88.96,3.901,17049.9,1044.75,1288.63,3992.93,11817.01,149.7,195.97,247.11,21.667,96.41,163.27,469047.0,100.79,113.02,1769.4
9670000.0,306.35560000000004,293.55001078391774,0.03153313777979704,285.05,294.96,324.5843181389558,270.8636818610442,31.483768525052938,-3.701758072424177,6.239,86.47,3.7495,17589.1,1047.0,1299.15,3956.37,11605.96,146.87,190.72,242.98,21.702,93.94,157.5,457665.0,96.63,111.87,1753.7
