Nasdaq_100_Vol.,Nasdaq_100_Price_MA_50,Nasdaq_100_Price_EMA_12,Nasdaq_100_Price_Volatility_30,Nasdaq_100_Price_Lag_7,Nasdaq_100_Price_Lag_30,Nasdaq_100_Price_BB_Upper,Nasdaq_100_Price_BB_Lower,Nasdaq_100_Price_RSI_14,Nasdaq_100_Price_ROC_10,Natural_Gas_Price,Crude_oil_Price,Copper_Price,Bitcoin_Price,Platinum_Price,Ethereum_Price,S&P_500_Price,Apple_Price,Tesla_Price,Microsoft_Price,Silver_Price,Google_Price,Nvidia_Price,Berkshire_Price,Netflix_Price,Amazon_Price,Meta_Price,Gold_Price
247210000.0,13536.489200000002,13057.147296413574,0.009706158305273683,13109.39,13426.01,13301.313395355692,12771.15660464431,59.44331052570354,0.4320264837734067,2.097,80.42,4.0455,27802.1,996.4,1810.77,4124.51,166.17,194.77,287.23,24.021,104.36,279.65,469760.0,348.28,102.41,213.07,1983.9
317690000.0,13502.099199999999,13076.255404657639,0.009723044457800104,12848.35,13413.51,13291.893450559659,12775.564549440343,59.52848308322252,0.7154804010785831,2.216,75.67,4.0945,28473.7,1003.1,1821.62,4109.31,164.9,207.46,288.3,24.156,103.73,277.77,465600.0,345.48,103.29,211.94,1969.0
222670000.0,13465.676000000001,13058.853034710311,0.010119572335906424,12964.16,13340.17,13259.107981491597,12780.065018508405,49.00781928757601,-0.889788004452774,2.104,74.37,4.0915,28029.5,1002.4,1793.59,4050.83,162.36,195.28,284.05,23.989,100.89,273.83,461780.0,338.43,102.0,207.84,1980.3
269550000.0,13432.029400000001,13026.111029370264,0.010186260787048275,13051.23,13389.78,13245.798944994669,12761.974055005332,39.587427169053655,-2.0089416822598016,1.991,72.97,4.0865,28350.4,985.5,1793.27,4027.81,160.77,193.88,280.51,23.391,101.39,269.84,462100.0,332.03,100.25,205.35,1966.9
203480000.0,13394.55,12962.181640236377,0.010646439613213852,13062.6,13347.83,13281.287848652062,12706.893151347938,32.786029075091506,-1.8506656496748652,2.03,73.2,4.0855,27262.2,971.9,1772.63,3971.27,157.65,189.19,275.23,23.345,101.03,264.1,459000.0,323.52,97.24,200.68,1973.5
224950000.0,13361.9456,12917.702926353857,0.010571446001530732,12967.2,13201.11,13289.679272583304,12693.297727416699,35.762749110686855,-2.2453440870831565,2.088,72.81,4.0785,27129.8,982.5,1714.65,3977.53,158.28,191.81,276.38,23.075,102.46,265.31,457820.0,327.66,98.04,202.84,1971.5
260670000.0,13326.1248,12894.525553068648,0.010586782897737625,13100.08,13291.64,13295.980664799179,12666.72533520082,39.86783141046838,-2.177419293047478,2.361,69.26,4.075,27462.2,983.9,1749.26,3970.99,160.25,190.41,280.57,23.247,105.44,267.79,453066.0,328.39,98.13,206.01,2001.7
297180000.0,13289.579399999999,12869.095467981164,0.010589152073884021,13148.35,13259.13,13301.718158269392,12633.833841730611,37.736141220192,-2.5520952949642517,2.283,69.96,4.1235,28310.7,992.9,1814.08,3948.72,158.93,192.22,277.66,23.144,105.6,271.91,452750.0,320.37,98.71,204.28,2013.3
279130000.0,13249.989599999999,12822.642319060984,0.010166820056767795,13181.35,12982.48,13325.504294188384,12568.164705811618,40.309863814302226,-3.08509161576902,2.307,70.9,4.0445,27261.7,987.0,1734.48,3936.97,157.83,191.15,272.29,22.675,103.37,264.68,455660.0,293.9,98.7,199.81,1966.6
302520000.0,13215.988199999998,12810.149654590065,0.010494630418137564,12963.14,13030.21,13312.56911242401,12546.37188757599,42.62242951028198,-2.737693204926983,2.485,69.33,3.994,28114.0,976.7,1803.54,4002.87,159.28,197.58,273.78,22.324,104.92,261.99,460515.0,305.79,100.61,202.16,1958.3
291230000.0,13182.1586,12772.066630806978,0.010679806687716056,12846.03,13113.66,13311.183040371967,12494.83995962803,34.742068448663545,-4.454855552217573,2.331,67.64,3.9515,27720.5,996.8,1732.31,3951.57,157.4,183.25,272.23,22.533,101.22,259.0,455917.0,305.13,97.71,197.81,1999.7
352787999.99999994,13145.456400000001,12733.268687605905,0.01050351327326311,12610.57,13231.47,13306.97552992044,12442.264470079557,33.37825256039592,-5.018226509424306,2.446,66.74,3.8925,27391.8,978.6,1789.38,3916.64,155.0,180.13,279.43,22.351,101.62,257.25,442765.0,303.5,98.95,195.61,1990.2
344260000.0,13111.115999999998,12709.902735666536,0.010562584941478978,12673.07,13245.99,13289.693605592287,12409.733394407716,37.933407144689,-2.9448883526676406,2.626,68.35,3.8645,25004.1,977.1,1673.85,3960.28,155.85,184.13,276.2,21.588,100.32,255.41,455350.0,310.06,100.04,204.93,1939.7
343360000.0,13077.371799999999,12639.351545563992,0.011451651487312238,12767.05,13160.03,13303.821179203036,12309.798820796963,26.368981991914765,-4.629523673850999,2.546,67.61,3.843,24282.7,970.3,1649.65,3891.93,152.99,180.45,265.44,21.774,96.11,242.28,448671.0,303.79,96.2,197.75,1948.1
324300000.0,13049.277999999998,12571.726692400302,0.010483152916017606,12729.23,12806.49,13339.892805577954,12208.871194422045,23.638223131308663,-3.257426111587336,2.573,71.33,4.003,24699.7,997.3,1700.15,3920.56,152.59,183.26,260.79,21.929,93.97,240.63,461805.0,294.94,94.88,194.02,1910.9
351060000.0,13014.2906,12471.948739723332,0.011143019007822563,12567.15,12725.11,13395.647145924146,12049.017854075855,19.203618669042584,-5.917271821271397,2.606,74.8,4.0535,24114.4,1004.9,1673.93,3855.76,150.47,174.48,253.92,21.793,91.11,229.66,458050.0,293.51,92.43,180.9,1916.5
308680000.0,12973.9014,12373.230472073588,0.010428281743891451,12741.44,12969.76,13424.446438546514,11898.123561453485,20.458741433801706,-7.337403707199385,2.43,76.68,4.0305,20156.7,962.2,1426.75,3861.59,148.5,173.44,248.59,20.375,90.63,229.65,460462.0,292.76,90.73,179.51,1867.2
275900000.0,12937.749199999998,12315.176553293037,0.01084256956377812,12562.61,13000.77,13401.51371801623,11814.384281983768,28.37769786002407,-5.761149731759108,2.543,75.72,4.039,20361.8,949.3,1438.5,3918.32,150.59,172.92,252.32,20.025,92.32,234.36,461030.0,297.78,92.25,181.69,1834.6
234180000.0,12905.363399999998,12299.815545094109,0.011494990506278589,12519.88,12985.98,13363.498686289227,11777.212313710776,39.8651212882712,-2.79952097333126,2.551,76.66,4.027,21710.8,940.6,1533.04,3992.01,152.87,182.0,253.7,20.005,94.25,241.81,472002.0,311.79,93.92,184.97,1818.6
259810000.0,12876.621599999999,12277.100845848861,0.011354359604371528,12581.39,13088.72,13295.850124880004,11750.069875119994,36.64742432942335,-4.624830474420472,2.687,77.58,3.975,22197.8,936.3,1561.78,3986.37,151.6,187.71,254.15,20.054,93.86,232.88,471500.0,308.47,93.55,184.51,1820.0
239560000.0,12854.151000000002,12281.005331102882,0.011663703619766251,12251.32,13091.79,13200.195573309818,11761.13742669018,38.42562372626302,-2.0706684359380834,2.572,80.46,4.0885,22410.0,978.6,1565.84,4048.42,153.83,193.81,256.87,20.984,95.13,235.54,480215.0,312.03,93.75,184.9,1854.6
279000000.0,12831.697000000002,12282.513741702438,0.011661095072762483,12199.79,13087.71,13079.259356832126,11793.019643167872,38.93292405868513,-1.8296501244420837,3.009,79.68,4.067,22354.4,979.4,1568.89,4045.64,151.03,197.79,255.29,21.238,93.65,238.9,473256.0,315.18,94.9,185.25,1854.6
245370000.0,12805.791000000001,12245.95316605591,0.012109273138016977,11923.17,13079.52,13005.439487751837,11775.01251224816,37.35154509348059,-4.264393679871614,2.765,78.16,4.076,23465.4,963.2,1647.38,3981.35,145.91,190.9,251.11,20.766,92.0,233.14,466790.0,311.88,92.13,174.53,1840.5
248480000.0,12776.7668,12198.663448201154,0.012122352328637193,11830.28,13109.39,12952.328872082433,11737.377127917565,29.894170619199514,-2.5527861487578463,2.811,77.69,4.16,23642.2,961.8,1666.09,3951.39,145.31,202.77,246.27,20.959,90.36,226.98,462435.0,313.48,92.17,173.42,1845.4
316620000.0,12750.6526,12174.579840785593,0.011871454736077994,11995.88,12848.35,12924.752249543428,11708.10875045657,36.4549556817413,-1.292399295397706,2.747,77.05,4.0895,23130.5,955.5,1604.69,3970.15,147.41,205.71,249.42,20.961,90.06,232.16,463525.0,322.13,94.23,174.94,1836.7
225910000.0,12727.7862,12156.612172972424,0.011705065998414614,12215.33,12964.16,12880.121158260477,11691.211841739521,37.802953116504014,1.129062153772864,2.731,75.68,4.011,23494.1,941.9,1633.66,3982.24,147.92,207.63,250.16,20.67,89.87,235.01,461912.0,323.03,93.76,169.54,1824.9
263450000.0,12701.346400000002,12127.848761745898,0.011610329253944545,12152.17,13051.23,12810.528692637601,11681.0643073624,34.076734863865894,1.17807862535797,2.451,76.32,3.952,23191.5,907.6,1608.24,3970.04,146.71,196.88,249.22,20.81,89.13,232.86,461705.0,317.15,93.5,170.39,1809.2
284880000.0,12679.766599999999,12135.893567631145,0.012180301843671184,12302.48,13062.6,12735.502154430664,11701.181845569337,48.02422667821374,1.5360273693968196,2.314,75.39,4.059,23936.3,945.2,1650.52,4012.32,149.4,202.07,254.77,21.306,90.89,236.64,459375.0,323.65,95.82,172.04,1818.8
265180000.0,12661.4424,12125.182249534046,0.01221520068966454,12290.81,12967.2,12687.3306654278,11699.265334572197,46.417801530322045,-1.2202699394940564,2.174,73.95,4.1905,24186.6,953.0,1643.39,3991.05,148.91,200.86,251.51,21.677,91.65,207.54,460012.0,334.88,95.79,171.12,1833.3
291790000.0,12642.044199999998,12115.200364990345,0.01198930449821582,12044.87,13100.08,12583.096867950433,11735.385132049563,54.3041161072435,-0.7559966656161099,2.177,76.16,4.2255,24450.7,945.55,1659.41,3997.34,148.48,197.37,252.67,21.89,91.79,206.55,458495.0,337.5,94.58,172.08,1842.5
265450000.0,12626.9346,12152.581847299523,0.012949615146625798,11938.57,13148.35,12540.544488540716,11757.494511459285,64.68020022246938,0.4527542414212382,2.352,76.34,4.1085,24573.5,921.4,1693.96,4079.09,152.55,208.31,258.06,21.715,94.35,213.88,467373.0,347.96,97.2,172.88,1840.4
294550000.0,12611.154800000002,12197.181563099595,0.013024900291970364,12042.12,13181.35,12522.513806932366,11767.785193067633,63.00751441719577,1.2340114280507075,2.485,78.49,4.1355,23539.6,931.0,1640.66,4090.41,153.71,202.04,262.15,21.71,95.51,220.02,467295.0,350.71,98.15,172.44,1842.0
248820000.0,12599.992799999998,12272.67516877658,0.013292879439669421,12057.79,12963.14,12555.732704812188,11745.216295187813,63.55858285609353,5.338538315482011,2.555,78.59,4.0105,24327.9,917.8,1675.43,4147.6,155.33,214.24,269.32,21.572,96.94,227.64,469045.0,361.42,101.16,177.16,1834.2
274380000.0,12588.61,12321.631296657106,0.013264986823625362,11969.65,12846.03,12616.579196829043,11718.326803170956,62.3478750351815,5.46397097809872,2.652,79.06,4.075,22198.5,939.2,1555.46,4136.13,153.2,209.25,272.17,21.873,94.68,229.71,472500.0,359.96,99.7,179.48,1854.0
256040000.0,12582.5264,12349.42802024832,0.01289919786904109,12180.14,12610.57,12656.010088651006,11709.147911348993,55.82672894907188,3.821503190468123,2.499,80.14,4.0575,21772.6,959.4,1505.84,4137.29,153.85,194.64,271.32,21.852,94.61,217.88,476500.0,358.57,99.54,179.43,1851.9
266990000.0,12574.122599999997,12342.58063251781,0.013166136561820323,12066.27,12673.07,12661.652396226818,11741.68060377318,50.371220053775616,2.0495463928298596,2.607,79.72,4.0165,21635.0,951.8,1513.82,4090.46,151.01,196.89,263.1,22.075,94.57,212.65,472250.0,347.36,97.61,174.15,1862.8
310650000.0,12562.3508,12348.517458284301,0.013141450332507831,12060.3,12767.05,12660.648731551766,11797.773268448233,59.71516061936673,3.4380286808720406,2.492,78.06,4.097,21792.5,964.2,1545.35,4081.5,150.87,207.32,263.62,22.143,95.01,223.37,466020.0,362.5,98.24,177.92,1866.2
306970000.0,12552.243,12371.111695471332,0.013264532079374123,12358.18,12729.23,12686.580926812107,11821.791073187893,66.01215843930268,2.5881475910785934,2.477,78.47,4.0355,22964.6,987.2,1650.99,4117.86,151.92,201.29,266.73,22.42,99.37,222.05,467999.0,366.83,100.05,183.43,1877.4
319730000.0,12547.088800000001,12426.059126937282,0.013503974203292324,12442.48,12567.15,12760.660356832062,11799.005643167939,68.36540777816438,5.486368198291602,2.664,77.14,4.0805,23251.7,986.2,1671.4,4164.0,154.65,196.81,267.56,22.177,107.64,221.73,474555.0,362.95,102.11,191.62,1871.7
252290000.0,12534.604599999999,12431.974645870006,0.01379784757580821,12687.89,12741.44,12779.09970742775,11811.800292572252,59.6099501923313,3.351575002280227,2.535,74.11,4.035,22761.8,974.6,1613.72,4111.08,151.73,194.76,256.77,22.237,102.9,210.89,467000.0,361.48,102.18,186.06,1866.2
343680000.0,12524.236,12453.726238813082,0.01366114413920439,12590.89,12562.61,12808.387671540746,11809.600328459255,64.12616702155043,1.7411949008672822,2.48,73.39,4.0565,23431.2,980.3,1663.79,4136.48,154.5,189.98,258.35,22.405,104.78,211.0,466755.0,365.9,103.39,186.53,1862.9
352787999.99999994,12518.5446,12507.482202072606,0.01403662423005981,12502.31,12519.88,12880.474797016252,11788.746202983746,64.44711382377768,2.898618281885934,2.522,75.88,4.091,23427.6,1032.6,1641.71,4179.76,150.82,188.27,264.6,23.615,107.74,217.09,472115.0,366.89,112.91,188.77,1916.3
349600000.0,12504.216199999999,12485.269555599896,0.015408886622605507,12304.92,12581.39,12879.104169825134,11821.939830174868,55.9789067441214,-2.559842495481901,2.536,76.41,4.111,23725.6,1001.7,1642.1,4119.21,145.43,181.41,252.75,23.609,100.43,209.43,470606.0,361.99,105.15,153.12,1927.8
316870000.0,12484.067000000003,12426.294239353758,0.015140142173279914,12381.17,12251.32,12865.050591590609,11852.329408409389,50.76036251922369,-3.883442711357177,2.741,78.87,4.226,23125.1,1021.1,1585.27,4076.6,144.29,173.22,247.81,23.836,98.84,195.37,473000.0,353.86,103.13,148.97,1929.5
278710000.0,12465.347799999998,12347.232048683949,0.015384612702425688,12495.38,12199.79,12878.56751509861,11825.83948490139,41.52222944883744,-4.71848802341327,2.731,77.9,4.202,22832.2,1020.6,1566.5,4017.77,143.0,166.66,242.71,23.733,96.94,191.62,465040.0,353.11,100.55,147.06,1922.9
344540000.0,12449.396600000002,12319.442502732572,0.01531331303790792,12728.27,11923.17,12873.336275088028,11841.951724911973,45.07195221286996,-1.1241032042467514,2.849,79.68,4.2225,23074.6,1016.8,1597.6,4070.56,145.93,177.9,248.16,23.534,99.37,203.65,470000.0,360.77,102.24,151.74,1936.6
270090000.0,12429.401600000001,12278.217502312176,0.015348595376467893,12464.51,11830.28,12865.62985519675,11857.841144803248,38.07680634294944,-2.662833964803002,2.848,81.01,4.2675,23016.0,1023.0,1602.55,4060.43,143.96,160.27,248.0,23.937,97.52,198.02,469960.0,364.87,99.22,147.3,1937.6
257780000.0,12404.443399999998,12206.905578879534,0.015573431667010362,12573.36,11995.88,12898.947500522025,11787.978499477975,36.18162915067403,-5.447533408347716,2.915,80.15,4.2445,23055.1,1046.1,1611.2,4016.22,141.86,144.43,240.61,23.846,95.22,193.23,471658.0,367.96,97.18,141.5,1950.3
218610000.0,12382.0324,12151.481643667299,0.015183732362285844,12803.14,12215.33,12918.862502390182,11746.101497609818,38.0873995261559,-6.926471547193769,3.057,80.13,4.2485,22632.5,1066.8,1556.15,4016.95,142.53,143.89,242.04,23.665,97.7,192.65,471000.0,363.83,96.32,143.14,1943.1
289730000.0,12357.481600000001,12108.56754464156,0.015171936508872516,12363.1,12152.17,12933.3486243178,11712.839375682202,41.62203638111036,-4.749244053717305,3.222,81.62,4.2565,22915.5,1056.3,1626.53,4019.81,141.11,143.75,242.58,23.481,99.79,191.93,469600.0,357.42,97.52,143.27,1936.2
343980000.0,12326.8952,12033.254076235167,0.015420193577664795,12101.93,12302.48,12972.255840310874,11600.017159689123,36.18170082531948,-7.5900952490026485,3.174,81.64,4.2515,22677.2,1047.8,1659.98,3972.61,137.87,133.42,240.22,23.86,98.02,178.39,469645.0,342.5,97.25,139.37,1928.2
260020000.0,12289.1816,11919.77960296822,0.01613422462078596,11912.39,12290.81,13040.15363381748,11417.438366182521,29.78155429796388,-11.774221011408137,3.275,80.61,4.2315,21081.2,1041.1,1551.62,3898.85,135.27,127.17,231.93,23.791,93.05,167.65,461950.0,315.78,93.68,136.15,1923.9
270510000.0,12258.1246,11841.396587126954,0.015956006859841505,12166.6,12044.87,13023.863021279212,11305.96897872079,26.866179877834753,-7.7068858134286655,3.311,79.8,4.2345,20670.6,1043.7,1511.31,3928.86,135.21,128.78,235.81,23.569,91.12,173.77,466260.0,326.33,95.46,133.02,1907.0
262000000.0,12232.347799999998,11797.67249679973,0.016111962184943346,12051.48,11938.57,12988.499703208945,11237.962296791058,33.393002262294374,-4.5012655006267615,3.586,80.45,4.223,21137.1,1046.9,1564.67,3990.97,135.94,131.49,240.35,23.978,91.29,177.02,476000.0,326.22,96.05,135.36,1907.2
229400000.0,12210.966,11758.258266522847,0.016008994957610188,11814.69,12042.12,12955.87932275373,11174.499677246271,30.44644887440309,-3.1136488983319,3.419,80.11,4.216,19927.0,1072.5,1450.86,3999.09,134.76,122.4,239.23,24.279,92.12,168.99,481021.0,332.82,98.12,136.98,1921.7
264980000.0,12186.696800000002,11712.312379365485,0.01603548350953042,11846.65,12057.79,12945.373608389029,11100.474391610973,23.028959846468297,-5.810908552923577,3.695,78.65,4.1965,18851.3,1084.3,1416.08,3983.17,133.41,123.56,238.51,23.914,91.13,165.11,482860.0,330.13,95.27,136.71,1898.8
279250000.0,12159.406200000001,11664.652013309256,0.016012365566869673,11872.54,11969.65,12919.95369081627,11028.02930918373,27.213033865657096,-5.384898784215708,3.671,77.68,4.166,17942.3,1084.3,1389.84,3969.61,133.49,123.22,235.77,23.481,91.52,160.01,483990.0,327.26,95.09,132.89,1878.9
231650000.0,12128.9372,11594.056318953986,0.015843519472358583,11619.03,12180.14,12881.28803359912,10937.734966400882,28.071119898595953,-5.15383814556285,3.639,75.37,4.0775,17439.1,1088.5,1335.13,3919.25,130.73,118.85,228.85,23.665,88.42,159.09,479420.0,327.54,89.87,132.99,1876.5
274100000.0,12099.763,11519.346116037988,0.015834328189487625,11295.67,12066.27,12782.82529748097,10874.214702519032,29.397624941699917,-6.23138186744775,3.91,74.92,4.0265,17180.1,1098.6,1320.51,3892.09,130.15,119.77,227.12,23.871,88.02,156.28,478385.0,315.17,87.36,129.47,1877.8
315740000.0,12065.7412,11445.654405878298,0.015841525740242255,11410.29,12060.3,12724.253508852164,10790.37049114784,18.094720083399935,-7.009367835357894,3.71,74.04,3.911,16950.9,1104.3,1269.14,3895.08,129.62,113.06,224.93,23.982,87.34,148.59,481955.0,315.55,86.08,130.02,1869.7
279980000.0,12029.3134,11337.27988189702,0.015558830519878077,11557.19,12358.18,12654.037695156869,10677.372304843131,16.38635197537201,-7.554933587399304,3.72,73.92,3.821,16829.8,1069.6,1250.95,3808.1,125.02,110.34,222.31,23.424,86.2,142.65,473660.0,309.7,83.12,126.94,1840.6
292080000.0,11997.211800000001,11272.282976989787,0.015884124832830804,11541.48,12442.48,12457.630662087326,10684.945337912675,26.140238308613363,-3.3718230082854794,4.172,73.1,3.7405,16852.1,1092.3,1256.92,3852.97,126.36,113.64,229.1,23.964,88.08,147.49,476260.0,309.41,85.14,127.37,1859.0
294370000.0,11962.836800000001,11209.26098052982,0.015226054974199384,11459.61,12687.89,12353.956206670713,10638.57379332929,24.18638083095928,-4.799615084279207,3.988,77.12,3.7665,16674.2,1093.3,1214.57,3824.14,125.07,108.1,239.58,24.236,89.12,143.15,469525.0,294.95,85.82,124.74,1846.1
224600000.0,11936.6056,11167.799291217541,0.015376671594787259,11402.52,12590.89,12280.408899456834,10595.904100543168,26.170793268002598,-5.342388590998337,4.475,80.47,3.813,16607.2,1082.9,1199.8,3839.5,129.93,123.18,239.82,24.04,88.23,146.14,468711.0,294.88,84.0,120.34,1826.2
229870000.0,11911.630799999999,11134.453246414841,0.015402407270373198,11205.78,12502.31,12228.102795447383,10552.076204552617,30.525364431486864,-5.115721727196165,4.559,78.61,3.8265,16636.4,1065.0,1200.84,3849.28,129.61,121.82,241.01,24.25,88.45,146.03,468725.0,291.12,84.18,120.26,1826.0
211420000.0,11886.7542,11064.435823889482,0.01571949608924618,11108.44,12304.92,12127.140344135012,10504.31265586499,31.473231731144978,-6.808870458942328,4.709,78.6,3.8425,16546.2,1019.8,1189.98,3783.22,126.04,112.71,234.53,23.84,86.02,140.36,459800.0,276.88,81.82,115.62,1815.8
220910000.0,11866.5988,11027.216466368023,0.015943627000818292,11040.35,12381.17,12015.68597083206,10492.870029167943,32.62958803711801,-5.086682592970682,5.282,79.77,3.8405,16706.1,1032.7,1211.6,3829.25,130.03,109.1,236.96,24.217,87.39,141.21,461955.0,284.17,83.04,116.88,1823.1
191780000.0,11846.3902,11020.790856157559,0.016149061190718805,10741.22,12495.38,11935.034788935049,10490.597211064953,33.26229258639064,-1.966217434216988,4.98,79.34,3.809,16779.1,1029.6,1220.03,3844.82,131.86,123.15,238.73,23.92,89.23,152.06,463400.0,294.96,85.25,118.04,1804.2
305750000.0,11821.206400000001,11010.844570594856,0.015570133680214013,10914.8,12728.27,11833.53070625657,10503.050293743428,32.999523682284476,-1.3710295955147722,4.928,78.45,3.757,16820.6,984.6,1217.57,3822.39,132.23,125.35,238.19,23.622,87.76,153.39,458700.0,297.75,83.79,117.12,1795.3
238180000.0,11802.8806,11045.465405887955,0.016222475320003708,10862.64,12464.51,11715.098505255803,10557.816494744198,44.171906992252794,1.7710489250793549,5.238,78.24,3.81,16831.8,1002.0,1213.85,3878.44,135.45,137.57,244.43,24.194,89.58,165.01,467600.0,297.96,86.77,119.76,1825.4
264630000.0,11778.2794,11049.612266520577,0.016182552890462467,10939.76,12573.36,11641.590227417508,10576.663772582493,41.852521004255145,3.0834486212925505,5.216,76.23,3.799,16902.8,1013.0,1217.2,3821.62,132.3,137.8,241.8,24.271,89.02,160.85,457400.0,288.19,85.19,117.09,1825.4
286390000.0,11754.155,11054.99345628664,0.015658949077223032,10951.05,12803.14,11623.786180942823,10573.359819057177,46.70895769629754,1.5555942390149236,5.71,75.89,3.783,16441.3,987.7,1167.8,3817.66,132.37,149.87,240.45,23.199,88.44,162.54,455280.0,288.3,84.92,114.48,1797.7
352787999.99999994,11738.132,11084.028309165618,0.014985090877958214,10679.34,12363.1,11599.69107094917,10580.797929050828,53.554387808723035,3.50817112598778,6.303,74.45,3.7615,16629.6,1000.0,1166.7,3852.36,134.51,150.23,244.69,23.328,90.26,165.71,454620.0,290.71,87.86,119.43,1800.2
325710000.0,11726.265,11124.211646217062,0.014740128125248896,10822.51,12101.93,11555.930508666908,10603.36149133309,57.87204156144615,3.706297030282202,6.589,76.25,3.763,17356.1,1013.2,1266.32,3895.75,136.5,157.67,249.01,23.305,90.86,169.52,457460.0,290.41,88.45,116.15,1787.8
296000000.0,11720.241000000002,11219.08985449136,0.01596719377026623,10985.45,11912.39,11612.671137387413,10566.564862612588,74.58705939064824,7.212733025600282,6.22,77.27,3.878,17796.4,1038.7,1307.3,3995.32,143.21,156.8,257.22,24.136,95.07,176.74,468020.0,317.83,91.58,121.59,1818.7
349650000.0,11715.769199999999,11313.722184569611,0.015520496687517055,10956.14,12166.6,11708.35086275836,10508.34413724164,73.54200381014815,10.8139641588338,6.733,75.19,3.842,17778.6,1038.9,1320.76,4019.65,145.47,160.95,256.92,23.99,95.63,180.72,472000.0,320.34,92.49,120.15,1825.5
245830000.0,11710.505,11374.14031002044,0.015548033440009887,11235.88,12051.48,11768.618441098255,10478.468558901744,70.80087561875088,8.167513820731042,6.416,73.44,3.8005,17210.4,1008.0,1275.02,3990.56,144.49,167.82,252.51,23.403,93.31,175.35,471080.0,315.18,90.55,114.71,1792.3
243900000.0,11698.168800000001,11403.246416171143,0.015295583977479673,11072.42,11814.69,11815.268585731428,10467.573414268572,64.8875264411943,5.260412636714928,6.082,71.5,3.8785,17125.7,1036.2,1262.86,3934.38,142.16,179.05,245.42,23.717,92.83,170.01,463000.0,320.01,89.09,115.9,1810.7
238470000.0,11689.593400000002,11439.28542906789,0.015338182093685048,11084.59,11846.65,11876.890606661922,10458.857393338078,65.91104002966878,6.218978581872814,5.82,72.06,3.8835,17225.7,1014.6,1280.29,3963.51,142.65,173.44,247.4,23.246,93.71,171.69,462780.0,310.26,90.35,115.33,1801.5
228210000.0,11678.3352,11448.224593826675,0.015472235433421707,11243.72,11872.54,11911.795490932715,10469.656509067283,70.1932808373034,2.3274545473963792,5.617,72.58,3.8605,16835.2,1011.5,1231.04,3933.92,140.94,174.04,244.37,22.922,94.94,161.2,461593.0,308.42,88.46,113.93,1798.0
233860000.0,11662.1652,11463.83311785334,0.01501047902931459,11345.22,11619.03,11936.59140729993,10525.70659270007,68.79312751011797,4.310349499025512,5.378,74.47,3.818,17089.3,995.4,1271.26,3941.26,142.91,179.82,245.12,22.335,96.98,159.87,464838.0,305.56,88.25,114.12,1782.4
229010000.0,11649.051599999999,11513.520330491288,0.014517421991477332,11740.92,11295.67,12005.211700741804,10544.286299258196,69.9454912014336,6.3350110378462166,5.484,77.4,3.795,16966.5,1007.5,1259.56,3998.84,146.63,182.45,250.2,22.417,99.48,166.1,468700.0,312.59,91.01,122.43,1781.3
235050000.0,11635.179000000002,11587.480279646476,0.014732335152351934,11834.2,11410.29,12101.609362391711,10561.050637608285,73.73388203017832,6.675192907685368,6.169,80.3,3.8505,17093.6,1026.6,1295.69,4071.7,147.81,194.86,255.02,23.25,100.44,168.76,477403.0,320.41,94.13,123.49,1809.6
257490000.0,11624.199200000001,11657.39100585471,0.014589918425270926,11706.44,11557.19,12195.48659676495,10577.387403235054,70.61537674561359,6.140735922265073,6.738,81.33,3.8175,16972.0,1054.9,1276.05,4076.57,148.31,194.7,254.69,22.841,100.99,171.35,477085.0,316.95,95.5,120.44,1815.2
352787999.99999994,11614.7542,11714.724697261678,0.014587562158042279,11563.33,11541.48,12270.814344583869,10609.960655416133,76.55272614347184,2.4626690242331994,6.93,80.56,3.738,17163.9,1039.3,1294.41,4080.11,148.03,194.7,255.14,21.781,100.99,169.23,480280.0,305.53,96.54,118.1,1759.9
197040000.0,11598.724800000002,11682.220897682957,0.016713754008145724,11637.5,11459.61,12230.83363340245,10732.352366597548,59.036035414113876,-2.7948657281438583,7.235,78.2,3.6395,16440.4,1008.6,1216.55,3957.63,141.17,180.83,240.33,21.436,95.19,156.39,475843.0,280.96,92.42,109.46,1763.7
238840000.0,11582.8564,11667.68691342404,0.016731653034488012,11497.39,11402.52,12202.584282389314,10837.125717610685,57.6693462452461,-1.0138863736541603,6.712,77.24,3.6165,16211.7,1012.3,1167.73,3963.94,144.22,182.92,241.76,21.125,96.05,158.27,472712.0,281.17,93.95,108.78,1740.3
148568000.0,11568.0694,11681.27815751265,0.016562574074904118,11549.68,11205.78,12199.85710673926,10916.91089326074,58.89326180796393,1.6664749687157698,7.024,76.28,3.633,16512.3,1000.8,1198.12,4026.12,148.11,182.86,247.49,21.609,97.46,162.7,478676.0,285.54,93.41,111.41,1754.0
180620000.0,11550.278400000001,11705.49997943378,0.016469991449410318,11786.8,11108.44,12188.581050875564,11016.444949124434,52.449089980267026,1.7290655209452055,7.308,77.94,3.62,16623.9,1009.8,1185.79,4027.26,151.07,183.2,247.58,21.526,98.46,165.19,477020.0,291.5,94.13,112.24,1745.6
217730000.0,11535.485,11708.4753672132,0.016543422131453225,11994.26,11040.35,12188.931200629915,11064.990799370084,47.28939254235942,1.9782750693853268,6.779,80.95,3.6165,16212.9,1008.7,1139.74,4003.58,150.18,169.91,245.03,21.229,97.05,160.38,476980.0,286.69,93.2,111.44,1739.9
